product_name,price,image_url,category_name,receive_date,expiry_date,status,quantity
ออร์แกนิค ฮาเวส ฟาร์ม ถั่วฝักยาวออร์แกนิค แพ็คละ,33.00,https://o2o-static.lotuss.com/products/107654/75566320.jpg,ผัก,,2026-03-04,normal,0
โลตัส ฟักแก่ปอกหั่น 300 กรัม แพ็คละ,29.00,https://o2o-static.lotuss.com/products/107654/75598548.jpg,ผัก,,2026-03-04,normal,0
โลตัส กรีนโอ๊ค 200 กรัม แพ็คละ,59.00,https://o2o-static.lotuss.com/products/107654/12228869.jpg,ผัก,,2026-03-05,normal,0
โลตัส ขมิ้นขาวปอกเปลือก 120 กรัม แพ็คละ,35.00,https://o2o-static.lotuss.com/products/107654/24216100.jpg,ผัก,,2026-03-08,normal,0
โลตัส มิกซ์ เคล สลัด แพ็คละ,49.00,https://o2o-static.lotuss.com/products/107654/52480970.jpg,ผัก,,2026-03-06,normal,0
โลตัส ปวยเล้ง 150 กรัม แพ็คละ,45.00,https://o2o-static.lotuss.com/products/107654/51163132.jpg,ผัก,,2026-03-03,normal,0
ฟักทองสังขยา กก.ละ,55.00/กก.,https://o2o-static.lotuss.com/products/107654/51363206.jpg,ผัก,,2026-03-09,normal,0
โลตัส กระเจี๊ยบ 100 กรัม แพ็คละ,30.00,https://o2o-static.lotuss.com/products/107654/75668292.jpg,ผัก,,2026-03-06,normal,0
ฟักทองญี่ปุ่นสีส้ม กก.ละ,49.00/กก.,https://o2o-static.lotuss.com/products/107654/75568503.jpg,ผัก,,2026-03-08,normal,0
กระชาย กก.ละ,110.00/กก.,https://o2o-static.lotuss.com/products/107654/20685564.jpg,ผัก,,2026-02-28,normal,0
โครงการหลวง ข้าวเกรียบเห็ดหอม แพ็คละ,40.00,https://o2o-static.lotuss.com/products/107654/70223270.jpg,ผัก,,2026-02-27,normal,0
ออร์แกนิค ฮาเวส ฟาร์ม หอมหัวใหญ่ออร์แกนิค แพ็คละ,59.00,https://o2o-static.lotuss.com/products/107654/75566330.jpg,ผัก,,2026-03-01,normal,0
ออร์แกนิค ฮาเวส ฟาร์ม กระเทียมออร์แกนิค แพ็คละ,55.00,https://o2o-static.lotuss.com/products/107654/75566332.jpg,ผัก,,2026-03-09,normal,0
เผือก กก.ละ,99.00/กก.,https://o2o-static.lotuss.com/products/107654/759740.jpg,ผัก,,2026-03-01,normal,0
ออร์แกนิค ฮาเวส ฟาร์ม ข้าวโพดหวานออร์แกนิคฝักเดี่ยว แพ็คละ,35.00,https://o2o-static.lotuss.com/products/107654/75566283.jpg,ผัก,,2026-02-28,normal,0
ข่า กก.ละ,99.00/กก.,https://o2o-static.lotuss.com/products/107654/20685505.jpg,ผัก,,2026-02-28,normal,0
ชุดผักรวมน้ำพริก 200 กรัม แพ็คละ,20.00,https://o2o-static.lotuss.com/products/107654/75668293.jpg,ผัก,,2026-03-04,normal,0
เห็ดชิเมจิ แพ็คใหญ่ แพ็คละ,52.00,https://o2o-static.lotuss.com/products/107654/50625757.jpg,ผัก,,2026-03-10,normal,0
กระเทียมไทยแกะกลีบ 400 กรัม แพ็คละ,49.00,https://o2o-static.lotuss.com/products/107654/50607877.jpg,ผัก,,2026-03-01,normal,0
ออร์แกนิค ฮาเวส ฟาร์ม ใบมะกรูดออร์แกนิค แพ็คละ,19.00,https://o2o-static.lotuss.com/products/107654/75566302.jpg,ผัก,,2026-03-08,normal,0
โลตัส ถั่วพู 100 กรัม แพ็คละ,35.00,https://o2o-static.lotuss.com/products/107654/14424088.jpg,ผัก,,2026-03-08,normal,0
ออร์แกนิค ฮาเวส ฟาร์ม ผักบุ้งออร์แกนิค แพ็คละ,35.00,https://o2o-static.lotuss.com/products/107654/75566317.jpg,ผัก,,2026-02-27,normal,0
โลตัส ใบแมงลัก 50 กรัม แพ็คละ,25.00,https://o2o-static.lotuss.com/products/107654/72764570.jpg,ผัก,,2026-03-03,normal,0
โครงการหลวง ซูกินี แพ็คละ,29.00,https://o2o-static.lotuss.com/products/107654/26526182.jpg,ผัก,,2026-02-27,normal,0
ออร์แกนิค ฮาเวส ฟาร์ม วอเตอร์เครสออร์แกนิค แพ็คละ,35.00,https://o2o-static.lotuss.com/products/107654/75566296.jpg,ผัก,,2026-03-01,normal,0
ผักชีฝรั่ง กก.ละ,175.00/กก.,https://o2o-static.lotuss.com/products/107654/26707322.jpg,ผัก,,2026-03-09,normal,0
โลตัส ไดโตเกียว 150กรัม แพ็คละ,30.00,https://o2o-static.lotuss.com/products/107654/75678596.jpg,ผัก,,2026-03-10,normal,0
ออร์แกนิค ฮาเวส ฟาร์ม พริกจินดาออร์แกนิค แพ็คละ,25.00,https://o2o-static.lotuss.com/products/107654/75566287.jpg,ผัก,,2026-03-07,normal,0
ออร์แกนิค ฮาเวส ฟาร์ม ขิงออร์แกนิค แพ็คละ,37.00,https://o2o-static.lotuss.com/products/107654/75566284.jpg,ผัก,,2026-02-27,normal,0
โอเทนโต มะเขือเทศมินิ สีส้ม แพ็คละ,65.00,https://o2o-static.lotuss.com/products/107654/51000147.jpg,ผัก,,2026-03-04,normal,0
โลตัส ผักชีลาว 100 กรัม แพ็คละ,39.00,https://o2o-static.lotuss.com/products/107654/50821945.jpg,ผัก,,2026-03-10,normal,0
หอมซุป ออสเตรเลีย 800 กรัม แพ็คละ,59.00,https://o2o-static.lotuss.com/products/107654/75590593.jpg,ผัก,,2026-03-07,normal,0
โลตัส ดอกกุยช่าย 150 กรัม แพ็คละ,59.00,https://o2o-static.lotuss.com/products/107654/21826757.jpg,ผัก,,2026-03-06,normal,0
โลตัส เรดโอ๊ค 200 กรัม แพ็คละ,59.00,https://o2o-static.lotuss.com/products/107654/12228893.jpg,ผัก,,2026-03-09,normal,0
ชุดผัก ส้มตำปลาร้า แพ็คละ,79.00,https://o2o-static.lotuss.com/products/107654/75647222.jpg,ผัก,,2026-03-06,normal,0
โครงการหลวง พาร์สเลย์ แพ็คละ,29.00,https://o2o-static.lotuss.com/products/107654/13734199.jpg,ผัก,,2026-02-27,normal,0
โลตัส ชุดแจ่วฮ้อน 350 กรัม แพ็คละ,79.00,https://o2o-static.lotuss.com/products/107654/75622215.jpg,ผัก,,2026-03-03,normal,0
โครงการหลวง ถั่วแขกแพ็คละ,45.00,https://o2o-static.lotuss.com/products/107654/16393252.jpg,ผัก,,2026-03-03,normal,0
ออร์แกนิค ฮาเวส ฟาร์ม เห็ดหอมสดออร์แกนิค แพ็คละ,69.00,https://o2o-static.lotuss.com/products/107654/75566321.jpg,ผัก,,2026-03-10,normal,0
ออร์แกนิค ฮาเวส ฟาร์ม มะเขือเทศเชอรี่ออร์แกนิค แพ็คละ,37.00,https://o2o-static.lotuss.com/products/107654/75566288.jpg,ผัก,,2026-03-03,normal,0
โครงการหลวง ต้นหอมญี่ปุ่น แพ็คละ,40.00,https://o2o-static.lotuss.com/products/107654/13734210.jpg,ผัก,,2026-03-09,normal,0
โลตัส เซลารีหั่น 200 กรัม แพ็คละ,45.00,https://o2o-static.lotuss.com/products/107654/75572418.jpg,ผัก,,2026-03-10,normal,0
พาสเล่ย์ 30 กรัม แพ็คละ,39.00,https://o2o-static.lotuss.com/products/107654/51163040.jpg,ผัก,,2026-03-08,normal,0
โครงการหลวง บีทรูท กก.ละ,55.00/กก.,https://o2o-static.lotuss.com/products/107654/26670208.jpg,ผัก,,2026-03-03,normal,0
ชุดเห็ดรวม แพ็คละ,69.00,https://o2o-static.lotuss.com/products/107654/75615218.jpg,ผัก,,2026-03-02,normal,0
ออร์แกนิค ฮาเวส ฟาร์ม หน่อไม้ฝรั่งออร์แกนิค แพ็คละ,65.00,https://o2o-static.lotuss.com/products/107654/75566292.jpg,ผัก,,2026-03-01,normal,0
ออร์แกนิค ฮาเวส ฟาร์ม เซเลอรี่ออร์แกนิค แพ็คละ,39.00,https://o2o-static.lotuss.com/products/107654/75566282.jpg,ผัก,,2026-03-10,normal,0
ยอดมะพร้าว กก.ละ,100.00/กก.,https://o2o-static.lotuss.com/products/107654/51397609.jpg,ผัก,,2026-03-05,normal,0
โครงการหลวง ข้าวเกรียบแครอท แพ็คละ,40.00,https://o2o-static.lotuss.com/products/107654/70223262.jpg,ผัก,,2026-02-28,normal,0
ออร์แกนิค ฮาเวส ฟาร์ม กรีนโอ๊คออร์แกนิค แพ็คละ,25.00,https://o2o-static.lotuss.com/products/107654/75566273.jpg,ผัก,,2026-03-02,normal,0
โลตัส ดอกขจร 80 กรัม แพ็คละ,32.00,https://o2o-static.lotuss.com/products/107654/50821868.jpg,ผัก,,2026-03-07,normal,0
โลตัส โอซุ่นปอกหั่น 150 กรัม แพ็คละ,55.00,https://o2o-static.lotuss.com/products/107654/75605309.jpg,ผัก,,2026-03-01,normal,0
เห็ดโคนดำนำเข้า 150 กรัม แพ็คละ,55.00,https://o2o-static.lotuss.com/products/107654/75563794.jpg,ผัก,,2026-03-10,normal,0
โลตัส พริกไทยอ่อน 70 กรัม แพ็คละ,39.00,https://o2o-static.lotuss.com/products/107654/21701466.jpg,ผัก,,2026-03-10,normal,0
พริกชี้ฟ้าเขียว กก.ละ,129.00/กก.,https://o2o-static.lotuss.com/products/107654/243736.jpg,ผัก,,2026-03-06,normal,0
ออร์แกนิค ฮาเวส ฟาร์ม สลัดแก้วออร์แกนิค แพ็คละ,25.00,https://o2o-static.lotuss.com/products/107654/75566274.jpg,ผัก,,2026-03-01,normal,0
ใบงาเกาหลี 10 กรัม แพ็คละ,22.00,https://o2o-static.lotuss.com/products/107654/51660388.jpg,ผัก,,2026-03-01,normal,0
โครงการหลวง บัตเตอร์เฮดสลัด แพ็คละ,55.00,https://o2o-static.lotuss.com/products/107654/70223246.jpg,ผัก,,2026-03-04,normal,0
โลตัส มะระขี้นก 120 กรัม แพ็คละ,22.00,https://o2o-static.lotuss.com/products/107654/50821882.jpg,ผัก,,2026-03-09,normal,0
โลตัส เผือกปอกหั่น 150 กรัม แพ็คละ,45.00,https://o2o-static.lotuss.com/products/107654/75609718.jpg,ผัก,,2026-02-28,normal,0
โครงการหลวง เรดโครอลสลัด แพ็คละ,49.00,https://o2o-static.lotuss.com/products/107654/70223238.jpg,ผัก,,2026-03-02,normal,0
โอเทนโต มะเขือเทศมินิ สีแดง แพ็คละ,65.00,https://o2o-static.lotuss.com/products/107654/50435567.jpg,ผัก,,2026-03-04,normal,0
ออร์แกนิค ฮาเวส ฟาร์ม ถั่วแขกออร์แกนิค แพ็คละ,33.00,https://o2o-static.lotuss.com/products/107654/75566319.jpg,ผัก,,2026-03-08,normal,0
ถั่วแขก กก.ละ,150.00/กก.,https://o2o-static.lotuss.com/products/107654/51310120.jpg,ผัก,,2026-03-08,normal,0
โครงการหลวง โอ๊คลีฟแดง แพ็คละ,49.00,https://o2o-static.lotuss.com/products/107654/18606369.jpg,ผัก,,2026-03-04,normal,0
โลตัส เรดโอ๊คตัดราก 150 กรัม แพ็คละ,69.00,https://o2o-static.lotuss.com/products/107654/75549908.jpg,ผัก,,2026-03-09,normal,0
ออร์แกนิค ฮาเวส ฟาร์ม แตงร้านออร์แกนิค แพ็คละ,39.00,https://o2o-static.lotuss.com/products/107654/75566290.jpg,ผัก,,2026-03-05,normal,0
ออร์แกนิค ฮาเวส ฟาร์ม เห็ดออรินจิออร์แกนิค แพ็คละ,45.00,https://o2o-static.lotuss.com/products/107654/75566323.jpg,ผัก,,2026-03-07,normal,0
โครงการหลวง เชเลอรี่ แพ็คละ,75.00,https://o2o-static.lotuss.com/products/107654/13734334.jpg,ผัก,,2026-03-01,normal,0
ออร์แกนิค ฮาเวส ฟาร์ม ไชเท้าญี่ปุ่นออร์แกนิค แพ็คละ,59.00,https://o2o-static.lotuss.com/products/107654/75566295.jpg,ผัก,,2026-02-27,normal,0
พริกจินดาเขียวแดงเด็ด บิ๊กแพ็ค 200 กรัม แพ็คละ,69.00,https://o2o-static.lotuss.com/products/107654/75583808.jpg,ผัก,,2026-03-06,normal,0
ออร์แกนิค ฮาเวส ฟาร์ม ผักกาดขาวออร์แกนิค แพ็คละ,49.00,https://o2o-static.lotuss.com/products/107654/75566316.jpg,ผัก,,2026-03-03,normal,0
โลตัส รากบัวสไลด์แช่แข็ง 500 กรัม,59.00,https://o2o-static.lotuss.com/products/107654/75614269.jpg,ผัก,,2026-03-07,normal,0
ออร์แกนิค ฮาเวส ฟาร์ม กรีนโอ๊ค + เรดโอ๊คออร์แกนิค แพ็คละ,45.00,https://o2o-static.lotuss.com/products/107654/75566278.jpg,ผัก,,2026-03-04,normal,0
